"type","game_id","home_team","away_team","week","season","state_of_game","game_url","home_score","away_score"
"reg","2011090800","GB","NO",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011090800/2011090800_gtd.json",42,34
"reg","2011091100","BAL","PIT",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091100/2011091100_gtd.json",35,7
"reg","2011091107","STL","PHI",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091107/2011091107_gtd.json",13,31
"reg","2011091106","TB","DET",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091106/2011091106_gtd.json",20,27
"reg","2011091105","CHI","ATL",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091105/2011091105_gtd.json",30,12
"reg","2011091104","KC","BUF",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091104/2011091104_gtd.json",7,41
"reg","2011091103","JAC","TEN",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091103/2011091103_gtd.json",16,14
"reg","2011091102","HOU","IND",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091102/2011091102_gtd.json",34,7
"reg","2011091101","CLE","CIN",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091101/2011091101_gtd.json",17,27
"reg","2011091111","SD","MIN",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091111/2011091111_gtd.json",24,17
"reg","2011091110","SF","SEA",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091110/2011091110_gtd.json",33,17
"reg","2011091109","ARI","CAR",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091109/2011091109_gtd.json",28,21
"reg","2011091108","WAS","NYG",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091108/2011091108_gtd.json",28,14
"reg","2011091112","NYJ","DAL",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091112/2011091112_gtd.json",27,24
"reg","2011091200","MIA","NE",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091200/2011091200_gtd.json",24,38
"reg","2011091201","DEN","OAK",1,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091201/2011091201_gtd.json",20,23
"reg","2011091800","DET","KC",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091800/2011091800_gtd.json",48,3
"reg","2011091801","BUF","OAK",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091801/2011091801_gtd.json",38,35
"reg","2011091809","PIT","SEA",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091809/2011091809_gtd.json",24,0
"reg","2011091808","NO","CHI",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091808/2011091808_gtd.json",30,13
"reg","2011091807","CAR","GB",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091807/2011091807_gtd.json",23,30
"reg","2011091806","MIN","TB",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091806/2011091806_gtd.json",20,24
"reg","2011091805","WAS","ARI",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091805/2011091805_gtd.json",22,21
"reg","2011091802","TEN","BAL",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091802/2011091802_gtd.json",26,13
"reg","2011091803","NYJ","JAC",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091803/2011091803_gtd.json",32,3
"reg","2011091804","IND","CLE",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091804/2011091804_gtd.json",19,27
"reg","2011091810","SF","DAL",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091810/2011091810_gtd.json",24,27
"reg","2011091811","NE","SD",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091811/2011091811_gtd.json",35,21
"reg","2011091813","MIA","HOU",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091813/2011091813_gtd.json",13,23
"reg","2011091812","DEN","CIN",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091812/2011091812_gtd.json",24,22
"reg","2011091814","ATL","PHI",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091814/2011091814_gtd.json",35,31
"reg","2011091900","NYG","STL",2,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011091900/2011091900_gtd.json",28,16
"reg","2011092500","CAR","JAC",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092500/2011092500_gtd.json",16,10
"reg","2011092501","NO","HOU",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092501/2011092501_gtd.json",40,33
"reg","2011092507","CIN","SF",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092507/2011092507_gtd.json",8,13
"reg","2011092506","MIN","DET",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092506/2011092506_gtd.json",23,26
"reg","2011092505","PHI","NYG",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092505/2011092505_gtd.json",16,29
"reg","2011092504","TEN","DEN",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092504/2011092504_gtd.json",17,14
"reg","2011092503","CLE","MIA",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092503/2011092503_gtd.json",17,16
"reg","2011092502","BUF","NE",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092502/2011092502_gtd.json",34,31
"reg","2011092508","OAK","NYJ",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092508/2011092508_gtd.json",34,24
"reg","2011092510","STL","BAL",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092510/2011092510_gtd.json",7,37
"reg","2011092509","SD","KC",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092509/2011092509_gtd.json",20,17
"reg","2011092513","TB","ATL",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092513/2011092513_gtd.json",16,13
"reg","2011092512","SEA","ARI",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092512/2011092512_gtd.json",13,10
"reg","2011092511","CHI","GB",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092511/2011092511_gtd.json",17,27
"reg","2011092514","IND","PIT",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092514/2011092514_gtd.json",20,23
"reg","2011092600","DAL","WAS",3,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011092600/2011092600_gtd.json",18,16
"reg","2011100200","CIN","BUF",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100200/2011100200_gtd.json",23,20
"reg","2011100201","CLE","TEN",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100201/2011100201_gtd.json",13,31
"reg","2011100208","KC","MIN",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100208/2011100208_gtd.json",22,17
"reg","2011100207","JAC","NO",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100207/2011100207_gtd.json",10,23
"reg","2011100206","STL","WAS",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100206/2011100206_gtd.json",10,17
"reg","2011100205","CHI","CAR",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100205/2011100205_gtd.json",34,29
"reg","2011100204","PHI","SF",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100204/2011100204_gtd.json",23,24
"reg","2011100203","DAL","DET",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100203/2011100203_gtd.json",30,34
"reg","2011100202","HOU","PIT",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100202/2011100202_gtd.json",17,10
"reg","2011100210","SEA","ATL",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100210/2011100210_gtd.json",28,30
"reg","2011100209","ARI","NYG",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100209/2011100209_gtd.json",27,31
"reg","2011100213","SD","MIA",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100213/2011100213_gtd.json",26,16
"reg","2011100212","OAK","NE",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100212/2011100212_gtd.json",19,31
"reg","2011100211","GB","DEN",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100211/2011100211_gtd.json",49,23
"reg","2011100214","BAL","NYJ",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100214/2011100214_gtd.json",34,17
"reg","2011100300","TB","IND",4,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100300/2011100300_gtd.json",24,17
"reg","2011100900","PIT","TEN",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100900/2011100900_gtd.json",38,17
"reg","2011100901","HOU","OAK",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100901/2011100901_gtd.json",20,25
"reg","2011100902","IND","KC",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100902/2011100902_gtd.json",24,28
"reg","2011100903","JAC","CIN",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100903/2011100903_gtd.json",20,30
"reg","2011100904","NYG","SEA",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100904/2011100904_gtd.json",25,36
"reg","2011100905","MIN","ARI",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100905/2011100905_gtd.json",34,10
"reg","2011100906","CAR","NO",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100906/2011100906_gtd.json",27,30
"reg","2011100907","BUF","PHI",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100907/2011100907_gtd.json",31,24
"reg","2011100908","SF","TB",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100908/2011100908_gtd.json",48,3
"reg","2011100909","NE","NYJ",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100909/2011100909_gtd.json",30,21
"reg","2011100910","DEN","SD",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100910/2011100910_gtd.json",24,29
"reg","2011100911","ATL","GB",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011100911/2011100911_gtd.json",14,25
"reg","2011101000","DET","CHI",5,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101000/2011101000_gtd.json",24,13
"reg","2011101600","NYG","BUF",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101600/2011101600_gtd.json",27,24
"reg","2011101601","CIN","IND",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101601/2011101601_gtd.json",27,17
"reg","2011101602","PIT","JAC",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101602/2011101602_gtd.json",17,13
"reg","2011101603","WAS","PHI",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101603/2011101603_gtd.json",13,20
"reg","2011101604","DET","SF",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101604/2011101604_gtd.json",19,25
"reg","2011101605","GB","STL",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101605/2011101605_gtd.json",24,3
"reg","2011101606","ATL","CAR",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101606/2011101606_gtd.json",31,17
"reg","2011101607","OAK","CLE",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101607/2011101607_gtd.json",24,17
"reg","2011101608","BAL","HOU",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101608/2011101608_gtd.json",29,14
"reg","2011101609","TB","NO",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101609/2011101609_gtd.json",26,20
"reg","2011101610","NE","DAL",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101610/2011101610_gtd.json",20,16
"reg","2011101611","CHI","MIN",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101611/2011101611_gtd.json",39,10
"reg","2011101700","NYJ","MIA",6,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011101700/2011101700_gtd.json",24,6
"reg","2011102300","MIA","DEN",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102300/2011102300_gtd.json",15,18
"reg","2011102301","NYJ","SD",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102301/2011102301_gtd.json",27,21
"reg","2011102302","TEN","HOU",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102302/2011102302_gtd.json",7,41
"reg","2011102303","DET","ATL",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102303/2011102303_gtd.json",16,23
"reg","2011102304","CAR","WAS",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102304/2011102304_gtd.json",33,20
"reg","2011102305","TB","CHI",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102305/2011102305_gtd.json",18,24
"reg","2011102306","CLE","SEA",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102306/2011102306_gtd.json",6,3
"reg","2011102307","ARI","PIT",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102307/2011102307_gtd.json",20,32
"reg","2011102308","OAK","KC",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102308/2011102308_gtd.json",0,28
"reg","2011102309","MIN","GB",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102309/2011102309_gtd.json",27,33
"reg","2011102310","DAL","STL",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102310/2011102310_gtd.json",34,7
"reg","2011102311","NO","IND",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102311/2011102311_gtd.json",62,7
"reg","2011102400","JAC","BAL",7,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011102400/2011102400_gtd.json",12,7
"reg","2011103000","NYG","MIA",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103000/2011103000_gtd.json",20,17
"reg","2011103001","HOU","JAC",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103001/2011103001_gtd.json",24,14
"reg","2011103002","TEN","IND",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103002/2011103002_gtd.json",27,10
"reg","2011103003","CAR","MIN",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103003/2011103003_gtd.json",21,24
"reg","2011103004","STL","NO",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103004/2011103004_gtd.json",31,21
"reg","2011103005","BAL","ARI",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103005/2011103005_gtd.json",30,27
"reg","2011103006","DEN","DET",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103006/2011103006_gtd.json",10,45
"reg","2011103007","BUF","WAS",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103007/2011103007_gtd.json",23,0
"reg","2011103008","PIT","NE",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103008/2011103008_gtd.json",25,17
"reg","2011103009","SF","CLE",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103009/2011103009_gtd.json",20,10
"reg","2011103010","SEA","CIN",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103010/2011103010_gtd.json",12,34
"reg","2011103011","PHI","DAL",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103011/2011103011_gtd.json",34,7
"reg","2011103100","KC","SD",8,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011103100/2011103100_gtd.json",23,20
"reg","2011110600","BUF","NYJ",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110600/2011110600_gtd.json",11,27
"reg","2011110601","HOU","CLE",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110601/2011110601_gtd.json",30,12
"reg","2011110602","KC","MIA",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110602/2011110602_gtd.json",3,31
"reg","2011110603","DAL","SEA",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110603/2011110603_gtd.json",23,13
"reg","2011110604","WAS","SF",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110604/2011110604_gtd.json",11,19
"reg","2011110605","NO","TB",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110605/2011110605_gtd.json",27,16
"reg","2011110606","IND","ATL",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110606/2011110606_gtd.json",7,31
"reg","2011110607","OAK","DEN",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110607/2011110607_gtd.json",24,38
"reg","2011110608","TEN","CIN",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110608/2011110608_gtd.json",17,24
"reg","2011110609","NE","NYG",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110609/2011110609_gtd.json",20,24
"reg","2011110610","SD","GB",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110610/2011110610_gtd.json",38,45
"reg","2011110611","ARI","STL",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110611/2011110611_gtd.json",19,13
"reg","2011110612","PIT","BAL",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110612/2011110612_gtd.json",20,23
"reg","2011110700","PHI","CHI",9,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011110700/2011110700_gtd.json",24,30
"reg","2011111000","SD","OAK",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111000/2011111000_gtd.json",17,24
"reg","2011111300","DAL","BUF",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111300/2011111300_gtd.json",44,7
"reg","2011111310","CLE","STL",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111310/2011111310_gtd.json",12,13
"reg","2011111309","MIA","WAS",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111309/2011111309_gtd.json",20,9
"reg","2011111308","ATL","NO",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111308/2011111308_gtd.json",23,26
"reg","2011111306","PHI","ARI",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111306/2011111306_gtd.json",17,21
"reg","2011111301","CAR","TEN",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111301/2011111301_gtd.json",3,30
"reg","2011111302","TB","HOU",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111302/2011111302_gtd.json",9,37
"reg","2011111303","CIN","PIT",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111303/2011111303_gtd.json",17,24
"reg","2011111304","IND","JAC",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111304/2011111304_gtd.json",3,17
"reg","2011111305","KC","DEN",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111305/2011111305_gtd.json",10,17
"reg","2011111311","SEA","BAL",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111311/2011111311_gtd.json",22,17
"reg","2011111307","CHI","DET",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111307/2011111307_gtd.json",37,13
"reg","2011111312","SF","NYG",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111312/2011111312_gtd.json",27,20
"reg","2011111313","NYJ","NE",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111313/2011111313_gtd.json",16,37
"reg","2011111400","GB","MIN",10,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111400/2011111400_gtd.json",45,7
"reg","2011111700","DEN","NYJ",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011111700/2011111700_gtd.json",17,13
"reg","2011112000","MIN","OAK",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112000/2011112000_gtd.json",21,27
"reg","2011112005","WAS","DAL",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112005/2011112005_gtd.json",24,27
"reg","2011112007","GB","TB",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112007/2011112007_gtd.json",35,26
"reg","2011112006","DET","CAR",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112006/2011112006_gtd.json",49,35
"reg","2011112004","BAL","CIN",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112004/2011112004_gtd.json",31,24
"reg","2011112003","CLE","JAC",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112003/2011112003_gtd.json",14,10
"reg","2011112002","MIA","BUF",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112002/2011112002_gtd.json",35,8
"reg","2011112009","STL","SEA",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112009/2011112009_gtd.json",7,24
"reg","2011112008","SF","ARI",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112008/2011112008_gtd.json",23,7
"reg","2011112010","CHI","SD",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112010/2011112010_gtd.json",31,20
"reg","2011112001","ATL","TEN",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112001/2011112001_gtd.json",23,17
"reg","2011112011","NYG","PHI",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112011/2011112011_gtd.json",10,17
"reg","2011112100","NE","KC",11,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112100/2011112100_gtd.json",34,3
"reg","2011112400","DET","GB",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112400/2011112400_gtd.json",15,27
"reg","2011112401","DAL","MIA",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112401/2011112401_gtd.json",20,19
"reg","2011112402","BAL","SF",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112402/2011112402_gtd.json",16,6
"reg","2011112703","ATL","MIN",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112703/2011112703_gtd.json",24,14
"reg","2011112702","JAC","HOU",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112702/2011112702_gtd.json",13,20
"reg","2011112701","CIN","CLE",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112701/2011112701_gtd.json",23,20
"reg","2011112700","NYJ","BUF",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112700/2011112700_gtd.json",28,24
"reg","2011112704","STL","ARI",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112704/2011112704_gtd.json",20,23
"reg","2011112706","TEN","TB",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112706/2011112706_gtd.json",23,17
"reg","2011112705","IND","CAR",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112705/2011112705_gtd.json",19,27
"reg","2011112707","SEA","WAS",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112707/2011112707_gtd.json",17,23
"reg","2011112708","OAK","CHI",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112708/2011112708_gtd.json",25,20
"reg","2011112709","PHI","NE",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112709/2011112709_gtd.json",20,38
"reg","2011112710","SD","DEN",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112710/2011112710_gtd.json",13,16
"reg","2011112711","KC","PIT",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112711/2011112711_gtd.json",9,13
"reg","2011112800","NO","NYG",12,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011112800/2011112800_gtd.json",49,24
"reg","2011120100","SEA","PHI",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120100/2011120100_gtd.json",31,14
"reg","2011120400","WAS","NYJ",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120400/2011120400_gtd.json",19,34
"reg","2011120413","NE","IND",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120413/2011120413_gtd.json",31,24
"reg","2011120409","MIN","DEN",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120409/2011120409_gtd.json",32,35
"reg","2011120408","HOU","ATL",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120408/2011120408_gtd.json",17,10
"reg","2011120407","TB","CAR",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120407/2011120407_gtd.json",19,38
"reg","2011120405","PIT","CIN",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120405/2011120405_gtd.json",35,7
"reg","2011120401","CHI","KC",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120401/2011120401_gtd.json",3,10
"reg","2011120402","BUF","TEN",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120402/2011120402_gtd.json",17,23
"reg","2011120403","MIA","OAK",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120403/2011120403_gtd.json",34,14
"reg","2011120404","CLE","BAL",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120404/2011120404_gtd.json",10,24
"reg","2011120412","SF","STL",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120412/2011120412_gtd.json",26,0
"reg","2011120411","ARI","DAL",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120411/2011120411_gtd.json",19,13
"reg","2011120410","NYG","GB",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120410/2011120410_gtd.json",35,38
"reg","2011120406","NO","DET",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120406/2011120406_gtd.json",31,17
"reg","2011120500","JAC","SD",13,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120500/2011120500_gtd.json",14,38
"reg","2011120800","PIT","CLE",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011120800/2011120800_gtd.json",14,3
"reg","2011121100","WAS","NE",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121100/2011121100_gtd.json",27,34
"reg","2011121109","TEN","NO",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121109/2011121109_gtd.json",17,22
"reg","2011121108","JAC","TB",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121108/2011121108_gtd.json",41,14
"reg","2011121107","MIA","PHI",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121107/2011121107_gtd.json",10,26
"reg","2011121106","CAR","ATL",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121106/2011121106_gtd.json",23,31
"reg","2011121105","DET","MIN",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121105/2011121105_gtd.json",34,28
"reg","2011121102","NYJ","KC",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121102/2011121102_gtd.json",37,10
"reg","2011121103","CIN","HOU",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121103/2011121103_gtd.json",19,20
"reg","2011121104","BAL","IND",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121104/2011121104_gtd.json",24,10
"reg","2011121111","DEN","CHI",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121111/2011121111_gtd.json",13,10
"reg","2011121110","ARI","SF",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121110/2011121110_gtd.json",21,19
"reg","2011121112","SD","BUF",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121112/2011121112_gtd.json",37,10
"reg","2011121101","GB","OAK",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121101/2011121101_gtd.json",46,16
"reg","2011121113","DAL","NYG",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121113/2011121113_gtd.json",34,37
"reg","2011121200","SEA","STL",14,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121200/2011121200_gtd.json",30,13
"reg","2011121500","ATL","JAC",15,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121500/2011121500_gtd.json",41,14
"reg","2011121700","TB","DAL",15,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121700/2011121700_gtd.json",15,31
"reg","2011121802","IND","TEN",15,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121802/2011121802_gtd.json",27,13
"reg","2011121803","NYG","WAS",15,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121803/2011121803_gtd.json",10,23
"reg","2011121804","CHI","SEA",15,"2011","POST","http://www.nfl.com/liveupdate/game-center/2011121804/2011121804_gtd.json",14,38
